tag,movieId,score,tag_lowercase_dups,tag_punc_dups
Kirsten Dunst,1037124,98.0,kirsten dunst;,
Kirk Wong,1866,1.0,,
"Kirk Wise
Disney",595,-2.0,,
Kirk Jones,2359,0.0,,
Kirk Douglas,150039,-7.0,,
Kirk De Micco,101142,-1.0,,
Kirk Cameron,9974,0.0,,
Kirk Browning,160390,1.0,,
Kirk Baltz,1089,-1.0,,
Kirill Serebrennikov,86066,1.0,,
Kirill Poluhin,120625,1.0,,
Kirill Lavrov,103593,1.0,,
Kirby Heyborne,27816,0.0,,
Kirby Dick,219759,3.0,,
Kiran Shah,90945,1.0,,
Kira Solis,73321,1.0,,
Kira Miró,33893,0.0,,
Kir Bulychov,107410,-1.0,,
Kip Thorne,109487,1.0,,
Kip Tho,109487,1.0,,
Kip Anderson,118202,1.0,,
Kinski got dubbed,7063,-3.0,,
Kinshasa,94539,1.0,kinshasa;,
Kinji Fukasaku,260357,2.0,,
King's Crossing,51418,1.0,,
King Vidor had something to do with this film,919,-3.0,,
King Vidor,972465,7.0,,
King Lear,1217,0.0,king lear;,
King Kong wannabe,112489,0.0,,
King Hu,96002,2.0,,
King Ghidorah,301028,3.0,,
King Crimson,1916,1.0,,
King Caesar,42301,0.0,,
King Bach,178521,2.0,,
King Arthur,292711,35.0,king arthur;,
Kinda like Northern Exposure,69134,1.0,,
Kinda funny,1321,-2.0,,
Kinda Predictable,162602,1.0,,
Kind of disappointing,34323,-5.0,,
Kimmo Koskela,107754,0.0,,
Kimiyoshi Yasuda,578081,1.0,,
Kimbo Slice,73874,2.0,,
Kimberly Williams,84542,-1.0,,
Kimberly Whalen,185027,1.0,,
Kimberly Peirce,2908,1.0,,
Kimberly Elise,8781,-3.0,,
Kim Novak,92262,2.0,,
Kim Nguyen,100515,0.0,,
Kim Myers,1969,1.0,,
Kim Mordaunt,110871,-1.0,,
Kim Longinotto,129459,2.0,,
Kim Ki-duk,114807,9.0,Kim Ki-Duk;,
Kim Jong Un,148984,1.0,,
Kim Jong Il,8917,5.0,,
Kim Jee-woon,382655,4.0,,
Kim Hyeong-Joon,81182,2.0,,
Kim Hunter,57144,1.0,,
Kim Han-min,96302,0.0,,
Kim Friedman,108846,0.0,,
Kim Dickens,112556,1.0,,
Kim Darby,3494,1.0,,
Kim Cattrall,146995,6.0,,
Kim Byeong-ok,27773,1.0,,
Kim Bodnia,26947,1.0,,
Kim Basinger,41332,21.0,,
Kim Bartley,6935,0.0,,
Kim Adams,25,1.0,,
Killing with Kindness,8464,-4.0,,
Killing kittens,68952,1.0,,
Killing,58559,-1.0,killing;,
Killer solo,112552,0.0,,
Killer family,105275,2.0,,
Killer assistant,56757,1.0,,
Killer Squirrel,2423,1.0,,
Killer Santa Claus,181445,1.0,killer santa claus;,
Killer Pigs,8770,0.0,,
Killer Creature,50440,2.0,,
Killer,214914,4.0,killer;,
Killed Michelle Rodriguez,72998,1.0,,
Kill 'em All,168288,1.0,,
Kill Channing Tatum,100383,0.0,,
Kilian Riedhof,114238,0.0,,
Kildren,77709,1.0,,
Kika Magalhaes,158962,1.0,,
Kihachi Okamoto,336099,0.0,,
Kieślowski,308,1.0,,
Kiev,148036,2.0,kiev;,
Kierston Wareing,74416,-1.0,,
Kiernan Shipka,108797,0.0,,
Kierfer Sutherland,3262,2.0,,
Kieran Culkin,172869,23.0,,
Kiera Knightly,47168,0.0,Kiera knightly;,
Kiefer Sutherland,443557,29.0,,
Kief Davidson,121634,1.0,,
Ki-duk Kim,64395,-3.0,ki-duk kim;,
Kids movie,170759,3.0,kids movie;,
Kids cursing,456,1.0,,
Kids' Television,5265,1.0,,
Kid's Story,27660,0.0,,
Kids' Movie,122527,1.0,,
Kidnapping,936138,20.0,KIDNAPPING;kidnapping;,
Kidnap,108760,1.0,kidnap;,
Kidlat Tahimik,103112,0.0,,
Kid movie,61160,1.0,,
Kid Wiz,171007,1.0,,
Kid Drama with Comedy,68954,1.0,,
Kid,171765,1.0,kid;,
Kickstarter,117434,1.0,,
Kicked into a huge fucking pit,51662,-1.0,,
Kickass Jackie Chan film,3972,-2.0,,
Kick-Butt Women,771658,59.0,,
Kick 'em like a girl!,6218,-3.0,,
Kibbutz,88680,1.0,kibbutz;,
Khyentse Norbu,164541,1.0,,
Khwaja Ahmad Abbas,118446,1.0,,
Khulan Chuluun,58306,0.0,,
Khrushchev,179119,2.0,,
Khan! (distant echo: khan!),1374,0.0,,
Khan as the greatest enemy,1374,0.0,,
Khan,103819,2.0,,
Khalid Abdalla,74795,-1.0,,
Keyser SÃ¶ze,50,-1.0,,
Kevin Zegers,81774,-1.0,,
Kevin Yon,67799,1.0,,
Kevin Williamson,4450,0.0,,
Kevin VanHook,108070,0.0,,
Kevin Tostado,97382,0.0,,
Kevin Tomlinson,127845,1.0,,
Kevin Sullivan,100810,1.0,,
Kevin Spacey was on a roll,2858,-7.0,,
Kevin Sorbo,192316,0.0,,
Kevin Smith,1110402,169.0,,
Kevin Reynolds,116498,5.0,,
Kevin Pollak,193009,5.0,,
Kevin Pederast,340,-1.0,,
Kevin O'Connor,2617,-3.0,,
Kevin Nealon,135173,1.0,,
Kevin McKidd,280016,4.0,,
Kevin McHale,135852,1.0,,
Kevin McCarthy,2664,0.0,,
Kevin Macdonald,248699,3.0,,
Kevin Lima,60382,4.0,,
Kevin Kline,223167,14.0,kevin kline;,
Kevin Klein,5873,0.0,,
Kevin James,499184,15.0,kevin james;,
Kevin Hooks,111875,0.0,,
Kevin Hart,580397,19.0,kevin hart;,
Kevin Grevioux,115443,3.0,,
Kevin Gage,168776,1.0,,
Kevin Fagner,48412,-5.0,,
Kevin Durand,114925,-1.0,,
Kevin Dunn,114046,1.0,,
Kevin Dowling,324,1.0,,
Kevin Derek,154971,1.0,,
Kevin Coster,117861,1.0,,
Kevin Corrigan,251889,3.0,,
Kevin Conroy as Batman,104141,2.0,,
Kevin Conroy,3213,1.0,,
Kevin Connor,120843,1.0,,
Kevin Cockner & Asstin Goocher Guarding Each Others Happy Holes,48412,-7.0,,
Kevin Brownlow,194242,0.0,,
Kevin Bray,12546,2.0,,
Keser Soze,50,-3.0,,
Kerry Washington,141751,-2.0,kerry washington;,
Kerry Conran,8865,0.0,,
Kerry BishÃ©,89343,0.0,,
Kerry Bishe,97304,1.0,,
Kerri Green,5485,-1.0,,
Keri Russell,537961,7.0,keri russell;,
Kenya,964034,13.0,kenya;,
Kentucky Derby,132575,2.0,kentucky derby;,
Kent State,150756,1.0,,
Kent Jones,349974,1.0,,
Kent Alterman,58156,0.0,,
Kenny Rogers,125047,1.0,,
Kenny Ortega,74183,-3.0,,
Kenny Bee,48093,0.0,,
Kenny Baker,98001,0.0,,
Kenneth Welsh,7263,-1.0,,
Kenneth Thomas,127060,1.0,,
Kenneth More,9846,-1.0,,
Kenneth Mitchell,6059,-1.0,,
Kenneth McMillan,2344,1.0,,
Kenneth Lonergan,259960,8.0,,
Kenneth Johnson,121111,1.0,,
Kenneth Choi,98239,-1.0,,
Kenneth Bowser,89162,0.0,,
Kenneth A. Carlson,4779,1.0,,
Kennedy Hermansen,106344,1.0,,
Kennedy Assassination,323984,5.0,kennedy assassination;,
Kennedi Clements,130448,1.0,,
Kenji Uchida,110116,0.0,,
Kenji Mizoguchi,898098,6.0,,
Kenji Miyazawa,109185,-1.0,,
Kenji Misumi,1124266,1.0,,
Kenji Kawai,77709,1.0,,
Keng Guan Chiu,160810,1.0,,
Kenan and Kel,150317,1.0,,
Ken Watanabe,399056,31.0,,
Ken Utsui,111316,-1.0,,
Ken Stott,319,1.0,,
Ken Sjogren,37286,0.0,,
Ken Shapiro,5768,0.0,,
Ken Scott,199962,2.0,,
Ken Sansom,31687,-2.0,,
Ken Perlin,2105,-3.0,,
Ken Page,551,0.0,,
Ken Olin,161234,1.0,,
Ken Ogata,2512,0.0,,
Ken Marshall,4275,-1.0,,
Ken Marino,270618,-4.0,,
Ken Loach,646667,14.0,,
Ken Leung,2273,1.0,,
Ken Kwapis,182648,-1.0,,
Ken Kirzinger,6615,-5.0,,
Ken Jeong,877885,14.0,,
Ken Hughes,95671,2.0,,
Ken Howard,185,-2.0,,
Ken Finkleman,2792,0.0,,
Ken Curtis (festus from gunsmoke) played a great cowardly weasle,3933,1.0,,
Ken Burns,1312493,12.0,,
Ken Bevel,93265,0.0,,
Ken Annakin,579132,6.0,,
Ken,78499,1.0,,
Kelsey Grammer,204734,-3.0,kelsey grammer;,
Kelly Rowland,6615,0.0,,
Kelly Reichardt,315109,2.0,,
Kelly Preston,74031,-4.0,,
Kelly McGillis,7240,1.0,,
Kelly Marie Tran,179819,1.0,,
Kelly Makin,3468,2.0,,
Kelly MacDonald,65126,0.0,Kelly Macdonald;,
Kelly Lynch,12514,2.0,,
Kelly LeBrock,8173,3.0,,
Kelly Hu,83556,1.0,,
Kelly Duane,101782,0.0,,
Kelly Brook,79879,-1.0,,
Kelly Asbury,92997,-1.0,,
Kelli Maroney,2614,1.0,,
Kelli Garner,59730,-1.0,,
Kellan Lutz,190695,2.0,,
Keke Palmer,117403,-3.0,,
Keith Truesdell,373973,3.0,,
Keith Stanfield,175485,5.0,,
Keith Richards,106332,1.0,keith richards;,
Keith Haring,118464,1.0,,
Keith Gordon,10435,2.0,,
Keith Fulton,6062,1.0,,
Keith David,143690,-1.0,,
Keith Carradine,27288,1.0,,
Keith Allen,111556,2.0,,
Keisuke Kinoshita,211692,2.0,,
Keishi Ohtomo,230974,1.0,,
Keisha Castle-Hughes,55909,-2.0,,
Keira Knightly,6539,-2.0,,
Keir Gilchrist,80693,2.0,,
Keiji Yamaguchi,9171,2.0,,
Kei'ichi Sato,157777,1.0,,
Keiichi Hara,229411,2.0,,
Kei Kumai,119504,0.0,,
Keenen Ivory Wayans,16704,-2.0,,
Keenan Wynn,32383,0.0,,
Keegan-Michael Key,155820,1.0,,
Keegan Kuhn,118202,1.0,,
Keaton,6244,-8.0,,
Keanu Reeves,1299542,321.0,keanu reeves;,
Keanu Reaves,7526,-9.0,,
Kazuya Tsurumaki,313157,1.0,,
Kazuya Nakayama,50892,-1.0,,
Kazuo Mori,777649,2.0,,
Kazuo Ikehiro,321666,0.0,,
Kazui Nihonmatsu,194742,0.0,,
Kazuhisa Takenôchi,27800,1.0,,
Kazajistan,48385,-1.0,,
Kayo Hatta,301,0.0,,
Kaya Scodelario,198248,-2.0,,
Kay Pollak,27857,1.0,,
Kay Lenz,3433,0.0,,
Kay Kay Menon,221572,0.0,,
Kay Francis,77369,1.0,,
Kay E. Kuter,8633,1.0,,
Kawaii,2846,-2.0,kawaii;,
Kaufman-esque,46976,0.0,,
Katzanzakis,2022,-1.0,,
Katyn,60503,1.0,,
Katya Bankowsky,101216,0.0,,
Katy Perry,216200,1.0,,
Katy Jurado,1283,1.0,,
Katy Chevigny,116740,1.0,,
Katt Williams,119171,1.0,,
Katsuhito Ishii,116452,0.0,,
Katsuhisa Yamada,5038,1.0,,
Katsuhiro Ôtomo,33828,5.0,,
Katsuhiro Ãƒâ€?tomo,1274,0.0,,
Katsuhiro Otomo,237313,2.0,katsuhiro otomo;,
Katso Sanna!,14337,-46.0,,
Katrina Kaif,134777,1.0,,
Katrina Bowden,146613,-1.0,,
Katrina,77829,0.0,,
Katrin SaÃŸ,7323,-1.0,,
Katottava,23391,-43.0,,
Katja Riemann,107565,-1.0,,
Katie Parker,93819,1.0,,
Katie Leung,40815,2.0,,
Katie Holmes,325013,7.0,,
Katie Green,121588,1.0,,
Katie Galloway,101782,0.0,,
Katie Dellamaggiore,98065,0.0,,
Katie Chang,103137,0.0,,
Katie Cassidy,77798,0.0,,
Katie,4034,-2.0,,
Kathy Najimy,16383,-1.0,,
Kathy Ireland,49110,-1.0,,
Kathy Fields,26246,2.0,,
Kathy Bates is so good,230,1.0,,
Kathy Baker,7038,-1.0,,
Kathryn Morris,61775,-2.0,,
Kathryn McGuire,25750,1.0,,
Kathryn Erbe,4883,-1.0,,
Kathryn Bigelow,353505,14.0,,
Kathryn Beaumont,2087,-1.0,,
Kathryn Aselton,108280,1.0,,
Kathrine Narducci,172813,1.0,,
Kathleen Wilhoite,8855,1.0,,
Kathleen Turner,28760,-2.0,,
Kathleen Quinlan,44397,0.0,,
Kathleen Marshall,8808,-1.0,,
Kathleen Lloyd,26371,1.0,,
Kathleen Kennedy,122886,2.0,,
Kathleen Freeman,2136,1.0,,
Kathleen Burke,25798,1.0,,
Katherine Waterston,253361,1.0,,
Katherine Waterson,97908,1.0,,
Katherine Squire,26146,1.0,,
Katherine Ross,2551,-5.0,,
Katherine Parkinson,68073,1.0,,
Katherine Isabelle,68959,9.0,,
Katherine Hepburn,69290,-14.0,,
Katherine Helmond,10791,0.0,,
Katherine Heigl,935971,55.0,,
Katherine Fairfax Wright,100365,0.0,,
Katherine De Hetre,2526,1.0,,
Katherine Cunningham-Eves,60479,-1.0,,
Katherine Borowitz,7791,1.0,,
Katharine Ross,1247,2.0,,
Katharine McPhee,61250,-1.0,,
Katharine Isabelle,468738,5.0,,
Katharina Thalbach,1161,1.0,,
Kath Soucie,37938,-2.0,,
Katey Sagal,56251,-1.0,,
Katerina Kitidi,214415,0.0,,
Kate Winslett,13548,-4.0,,
Kate Winslet,1344193,194.0,kate winslet;,
Kate Vernon,3246,1.0,,
Kate Tsui,100743,-1.0,,
Kate Reid,6303,1.0,,
Kate Nauta,36519,4.0,,
Kate Moss,65133,-1.0,,
Kate McNeil,2900,1.0,,
Kate McKinnon,331947,6.0,kate mckinnon;,
Kate Mara,373179,3.0,kate mara;,
Kate Logan,113092,0.0,,
Kate Isitt,43987,1.0,,
Kate Hudson looking hot in dream scene,45726,-4.0,,
Kate Hudson - just a joke,34532,-8.0,,
Kate Hudson,420681,20.0,kate hudson;,
Kate Home,81330,0.0,,
Kate Harper,4855,1.0,,
Kate Davis,229575,2.0,,
Kate Capshaw,5885,2.0,,
Kate Burton,39427,1.0,,
Kate Bosworth,123778,-9.0,kate bosworth;,
Kate Ashfield,36244,-2.0,,
Kate,158508,-153.0,,
Kat Dennings,730926,29.0,,
Kass pretto.,6380,-3.0,,
Kasper Juhl,159373,1.0,,
Kasia Smutniak,157318,1.0,kasia smutniak;,
Kasi Lemmons,60337,-2.0,,
Kasey Jones,3439,-1.0,,
Karzan Kader,106160,0.0,,
Karyn Parsons,267,-1.0,,
Karyn Kusama,184958,5.0,,
Kary Antholis,157411,1.0,,
Kartik Subbaraj,146732,1.0,,
Karrie Emerson,183105,2.0,,
Karra Elejalde,65642,2.0,,
Karoline Herfurth,106210,-2.0,,
Karolina Gruszka,111124,-1.0,,
Karlovy Vary,137612,0.0,,
Karlheinz Hackl,83258,-1.0,,
Karlheinz Boehm,2488,0.0,,
Karla Souza,169302,1.0,,
Karl Urban needs to pick better projects,104243,-4.0,,
Karl Urban Needs To Pick Better Projects & He Needs 2 Pick-Up His Sword,52460,-6.0,,
Karl Urban,536621,13.0,,
Karl Rove,8987,0.0,,
Karl Michael Vogler,1272,-2.0,,
Karl Marx,356198,2.0,,
Karl Maldin,1272,-2.0,,
Karl Malden,81612,-5.0,,
Karl Liebknecht,538376,3.0,,
Karl Freund,53920,0.0,,
Karine Viard,66762,-1.0,,
Karine Vanasse,70015,-2.0,,
Karina-Godard,1572,1.0,,
Karina Lombard,454,1.0,,
Karina Arroyave,34775,2.0,,
Karin Viard,46156,-1.0,,
Kari Skogland,1788,0.0,,
Kari Matchett,27482,1.0,,
Karezi,504910,3.0,,
Karey Kirkpatrick,45431,0.0,,
Karen Thomas,158952,1.0,,
Karen Soeters,107713,1.0,,
Karen Shakhnazarov,144925,2.0,,
Karen Robson,1913,1.0,,
Karen Moncrieff,6334,1.0,,
Karen Mok,104129,1.0,,
Karen Ludwig,4033,1.0,,
Karen Kahn,332,1.0,,
Karen Harley,83293,1.0,,
Karen Gillan,862352,17.0,,
Karen Finley II,508,-1.0,,
Karen Ericson,8854,1.0,,
Karen Disher,97054,0.0,,
Karen Carlisle,475,1.0,,
Karen Black,97912,2.0,,
Karen Allen,7984,8.0,,
Karelia,135753,1.0,,
Karel Reisz,65295,4.0,,
Karel Kachyna,42176,0.0,,
Karan Malhotra,141120,1.0,,
Karan Johar,27362,1.0,karan johar;,
Kara Hayward,260508,2.0,,
Kar Wai Wong,4144,-3.0,,
Kapıcı,154963,1.0,,
Kaoru Kobayashi,33338,1.0,,
Kaori Momoi,61289,-1.0,,
Kansas History,3644,0.0,,
Kansas,177490,5.0,kansas;,
Kaniehtiio Horn,88837,1.0,,
Kang-ho Song,221162,-3.0,,
Kangana Ranaut,139205,1.0,kangana Ranaut;,
Kang Hye-jung,27773,1.0,,
Kaneto Shindô,108755,1.0,,
Kaneto ShindÃ´,26122,1.0,,
Kane Kosugi,107462,1.0,,
Kandice Stroh,5044,1.0,,
Kanae Sumida,64993,0.0,,
Kanada,142937,1.0,,
Kanab,155435,1.0,,
Kamyar Sheisi,7176,0.0,,
Kamurocho,135850,1.0,,
Kammerspiel,2232,0.0,,
Kamiya,117446,1.0,,
Kambuzia Partovi,117152,1.0,,
Kamala,3996,-3.0,,
Kamal Tabrizi,108134,0.0,,
Kamal Hassan,276703,2.0,,
Kamacuras,31079,0.0,,
Kama Sutra,59220,0.0,,
Kalki Koechlin,168168,1.0,,
Kali Martial Art and Romance,5418,-6.0,,
Kaley Cuoco,86513,-1.0,,
Kal Penn,115500,3.0,kal penn;,
Kal David,709,0.0,,
Kaki King,55872,0.0,,
Kajol,74787,0.0,,
Kaiju,4520892,87.0,kaiju;,
Kaige Chen,9540,0.0,,
Kai Wulff,2478,1.0,,
Kai Lehtinen,7475,-1.0,,
Kafka-esque,1199,1.0,,
Kafka meets Oedipus Rex,27773,-3.0,,
Kadeem Hardison,59333,-1.0,,
Kadar Khan,368652,3.0,,
Kad et Olivier,370243,1.0,,
Kad Merad,205557,3.0,,
Kachin,173187,1.0,,
Kabul,310479,3.0,kabul;,
Kaboom Cereal,6874,-1.0,,
Kabir Bedi,7570,-1.0,,
Kabardian,178371,1.0,,
Kaare Andrews,114659,2.0,,
Ka-Fai Wai,96935,1.0,,
K'Sun Ray,53468,0.0,,
K.S. Adiyaman,77210,0.0,,
K-Pop,158336,1.0,,
KISS,70771,7.0,Kiss;kiss;,
KIDS IN TROUBLE,164332,-1.0,,
KHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAN,103819,2.0,,
KBC,63082,1.0,,
KATHARINE Hepburn,25850,-2.0,Katharine Hepburn;katharine hepburn;,
KAF,5492502,-41.0,,
K movie,399144,-192.0,,
K,2083427,20.0,k;,
Jürgen Prochnow,407,2.0,,
Jørgen Leth,8930,1.0,,
Jörg Bundschuh,108001,0.0,,
Jóhann Jóhannsson,164179,3.0,,
Jérémy Clapin,115008,0.0,,
János Szász,105130,0.0,,
Ján Kadár,4806,1.0,,
JÃƒÂ¼rgen Vogel,167667,1.0,,
JÃ?Â¼rgen Prochnow,173,-2.0,,
JÃ¼rgen Vogel,202191,-1.0,,
JÃ¼rgen Prochnow,173,-3.0,,
JÃ¶rg SchÃ¼ttauf,27449,0.0,,
Jwatch,180497,0.0,,
Juzo Itami,159907,3.0,,
Juvenile delinquents,153578,1.0,juvenile delinquents;,
Jutland,59816,1.0,,
Justyna Suwala,128612,1.0,,
Justus von Dohnanyi,80354,-1.0,,
Justine Waddell,47254,1.0,,
Justin timberlake,165141,1.0,Justin Timberlake;justin timberlake;,
Justin Simien,117123,1.0,,
Justin Pierce,175,1.0,,
Justin Meeks,112882,0.0,,
Justin Martinez,96815,-1.0,,
Justin Long,666218,23.0,justin long;,
Justin Lin,290908,2.0,,
Justin Lazard,1862,0.0,,
Justin Kurzel,303934,2.0,,
Justin Kirk,52545,-5.0,,
Justin Kerrigan,3581,1.0,,
Justin Chon,78772,1.0,,
Justin Benson,232906,1.0,,
Justin Bartha,178873,-4.0,,
Just stupid,47640,0.0,,
Just for kids. M. Lawrence wasn`t even funny in this one.,34129,0.0,,
Just for fun.,145,-3.0,,
Just for Fun,56587,1.0,,
Just bad.,5679,-4.0,,
Just as good as Pride & Prejudice 1995,93988,-1.0,,
Just among the nations,165279,1.0,,
Just amazing movie,39029,-11.0,,
Just In Timber Cake Must Die!,50442,-12.0,,
"Just Great. Now Every1 Knows Ewan Is ""Hooded""",7442,-2.0,,
Just Another F***ing A-Hole!,26464,-3.0,,
Jurisdiction,106100,0.0,,
Juris Poskus,127094,1.0,,
Juris Podnieks,127086,1.0,,
Jurgen Prochnow,50613,1.0,,
Jurassic Park,188575,2.0,jurassic park;,
Jupiter,113345,2.0,jupiter;,
Ju-on series,168321,0.0,,
Junkies,134103,1.0,junkies;,
Jung-woo Ha,158783,1.0,,
June Squibb,173653,2.0,,
Jun Ichikawa,43899,1.0,,
Juliusz Machulski,38737,1.0,,
Julio Oscar Mechoso,2006,-2.0,,
Julio Medem,40120,1.0,,
Julio Iglesias,108510,-1.0,,
Juliette Danielle,74754,-1.0,,
Juliette Binoche and Daniel Auteuil also together in Hidden (a.k.a. Cache) (2005),4160,0.0,,
Juliette Binoche,473479,5.0,juliette binoche;,
Julietta Novis,1282,1.0,,
Juliet Berto,45000,0.0,,
Julienne Davis,2712,0.0,,
Julien Temple,173665,1.0,,
Julien Duvivier,3279059,25.0,,
Julie Wildman,32728,1.0,,
Julie Walters,93984,3.0,,
Julie Taymor,63162,9.0,,
Julie Payne,1095,1.0,,
Julie Parrish,2136,1.0,,
Julie Newmar,6785,-1.0,,
Julie Kavner,45672,0.0,,
Julie Haggerty,2792,1.0,,
Julie Hagerty,4418,3.0,,
Julie Gayet,108395,-1.0,,
Julie Gavras,56141,1.0,,
Julie Follansbhee,6832,-1.0,,
Julie Dreyfus,6874,1.0,,
Julie Christie was marvellous,52967,-5.0,,
Julie Christie,75414,-2.0,,
Julie Carmen,407,-1.0,,
Julie Bovasso,3068,1.0,,
Julie Bertucelli,7384,1.0,,
Julie Benz,195631,-1.0,,
Juliano Ribeiro Salgado,120478,1.0,,
Julianne Nicholson,8799,-2.0,,
Julianne Hough,397408,3.0,,
Julianna Margulies,5635,-1.0,,
Juliane KÃ¶hler,10070,0.0,,
Julian Schnabel,60686,2.0,,
Julian Sands,102346,5.0,,
Julian Petrillo,27884,0.0,,
Julian Morris,36533,1.0,,
Julian McMahon,51925,0.0,,
Julian Jarrold,122503,0.0,,
Julian Glover,1291,-2.0,,
Julian Gilbey,93578,1.0,,
Julian Fellowes,38994,1.0,,
Julian Farino,118866,1.0,,
Julian Dennison,152970,2.0,,
Julian Assange,261783,3.0,julian assange;,
Julia Sweeney,77479,1.0,,
Julia Stiles,446490,31.0,julia stiles;,
Julia Roberts is stupid ugly and can't act,597,-2.0,,
Julia Reichert,166812,1.0,,
Julia Ormond,441,-3.0,,
Julia Migenes,3222,1.0,,
Julia Louis-Dreyfuss,105211,1.0,,
Julia Loktev,53282,0.0,,
Julia JÃ¤ger,27449,0.0,,
Julia Jentsch,43376,-2.0,,
Julia Hummer,61013,-1.0,,
Julia Dietze,93805,4.0,,
Julia Child,70293,6.0,,
Julia Benson,102848,-1.0,,
Jules Verne wannabe,5892,0.0,,
Jules Verne,593610,34.0,jules verne;,
Jules Sitruk,361090,-3.0,,
Jules Dassin,263197,0.0,,
Jules Bass,430928,5.0,,
Jules,296,-1.0,,
Jukka-Pekka Siili,107024,0.0,,
Juilliard,37846,1.0,,
Juhi Chawla,121133,1.0,,
Juggalos,161360,1.0,,
Judy Tatum,8855,1.0,,
Judy Pace,8265,1.0,,
Judy Kuhn,48,-1.0,,
Judy Irving,32582,0.0,,
Judy Holliday,3341,0.0,,
Judy Geeson,3296,1.0,,
Judy Freudberg,3399,0.0,,
Judy Dench,250049,-3.0,,
Judy Davis,190920,2.0,Judy davis;,
Judy Cornwell,2399,1.0,,
Judy,6579,-9.0,,
Judson Vaughn,481,1.0,,
Judith Ivey,1645,1.0,,
Judith Helfand,39191,0.0,,
Judith Evelyn,904,0.0,,
Judith Ehrlich,82934,0.0,,
Judith Anderson,928,1.0,,
Judism,48600,0.0,,
Judiciary,135839,1.0,judiciary;,
Judgment,102753,1.0,judgment;,
Judge Reinhold,68551,1.0,,
Judex,72852,1.0,,
Judd Nelson,78354,0.0,judd nelson;,
Judd Apatow movie,255728,-11.0,,
Judd Apatow,410477,50.0,judd apatow;,
Judaism,1676798,28.0,judaism;,
Juanita Wilson,162960,1.0,,
Juan Pablo Shuk,103017,1.0,,
Juan Martinez Moreno,117312,1.0,,
Juan José Campanella,293471,1.0,,
Juan JosÃ© Campanella,71033,-2.0,,
Juan Carlos Tabio,321,1.0,,
Juan Carlos Maneglia,109463,0.0,,
Juan Carlos Fresnadillo,58949,1.0,,
Juan Bustillo Oro,284054,2.0,,
Juan Antonio Bayona,506690,3.0,,
Juan Antonio Bardem,71147,1.0,,
Juame Collet-Serra,33164,0.0,,
Ju 52,6808,1.0,,
João Jardim,83293,1.0,,
João César Monteiro,969445,9.0,,
Joyeaux Noel (2005),91880,0.0,,
Joyce Van Patten,2900,1.0,,
Joyce Taylor,116680,1.0,,
Joyce Haber,2532,1.0,,
Joy Batchelor,35347,0.0,,
Jovial tone,908,0.0,,
Journey,314456,4.0,journey;,
Journalists,54958,0.0,journalists;,
Josée Dayan,99532,1.0,,
José Val del Omar,357423,3.0,,
José Padilha,147932,4.0,,
José Luis Ozores,153526,1.0,,
José Luis Garci,6146,1.0,,
José Luis Cuerda,3746,1.0,,
José Legrá,166978,1.0,,
José Henrique Fonseca,27603,1.0,,
José Ferrer,123252,1.0,,
JosÃ© Padilha,85342,0.0,,
JosÃ© Garcia,46156,0.0,,
Joss Whedon,696845,72.0,joss whedon;,
Joss Acklund,258,-1.0,,
Joss Ackland,2082,-1.0,,
Josiane Balasko,161198,1.0,,
Joshua Tree National Park,97306,-1.0,,
Joshua Tree,138170,1.0,,
Joshua Rudoy,3686,1.0,,
Joshua Oppenheimer,215191,0.0,,
Joshua Michael Stern,50705,0.0,,
Joshua Marston,103187,0.0,,
Joshua Logan,72357,2.0,,
Joshua Leonard,96971,-1.0,,
Joshua Jackson,139202,-1.0,,
Joshua Goldin,78342,0.0,,
Joshua Bell,2686,0.0,,
Josh Zuckerman,63479,0.0,,
Josh Trank,92420,4.0,,
Josh Safdie,174727,1.0,,
Josh Radnor,97328,1.0,,
Josh Peck,222009,-2.0,,
Josh McConville,130488,1.0,,
Josh Lucas,354829,2.0,,
Josh Lowell,221783,2.0,,
Josh Leonard,90868,-1.0,,
Josh Kriegman,159917,1.0,,
Josh Johnson,127021,1.0,,
Josh Hutcherson,564445,3.0,,
Josh Holloway,91630,-1.0,,
Josh Hartnett,325215,12.0,,
Josh Groban,88163,0.0,,
Josh Gordon,132411,1.0,,
Josh Gad,168366,1.0,,
Josh Fox,344296,0.0,,
Josh Flitter,53466,-1.0,,
Josh Duhamel,319315,5.0,,
Josh Charles,174398,-1.0,,
Josh Boone,215527,0.0,,
Josh Aronson,27334,1.0,,
Josh Appignanesi,84880,1.0,,
Josephine Hutchinson,908,-1.0,,
Joseph Zito,4637,1.0,,
Joseph Vilsmaier,3253,0.0,,
Joseph Stantley,33312,0.0,,
Joseph Stalin,179119,2.0,joseph stalin;,
Joseph Schildkraut,221000,3.0,,
Joseph Sargent,296495,4.0,,
Joseph Ruttenberg,906,-1.0,,
Joseph Ruben,16167,2.0,,
Joseph Rigano,7460,-1.0,,
Joseph Pevney,26022,0.0,,
Joseph Merrick,7178,0.0,,
Joseph Melito,32,-6.0,,
Joseph Mealey,8987,1.0,,
Joseph McCarthy,74961,-4.0,joseph mccarthy;,
Joseph Losey,402265,2.0,,
Joseph Levy,105952,0.0,,
Joseph L. Mankiewicz,687881,5.0,,
Joseph Kosinski,281195,6.0,,
Joseph Kane,165801,1.0,,
